"Product title","Product type","Day","Net items sold","Gross sales","Discounts","Returns","Net sales","Taxes","Total sales","New customers","Returning customers"
"HigherDOSE Serotonin Soak Salt","Body Care","2025-11-04",10,498.3,-136.03,0,362.27,28.94,391.21,4,6
"Red Light Hat  - Replacement Parts","Replacement Cord","2025-11-04",3,50,0,0,50,0,50,0,3
"(Z) HIGH MAINTENANCE Cleaner","Comp","2025-11-04",2,0,0,0,0,0,0,1,1
"Sauna Blanket Starter Kit","Rituals & Kits","2025-11-04",0,824,0,-812.5,11.5,9.75,21.25,1,0
"Infrared PEMF Go Mat","PEMF","2025-11-04",2,1516,-379,0,1137,91.15,1228.15,1,1
"(Z) Body Sculptor Ritual Set","Body Sculptor","2025-11-04",3,0,0,0,0,0,0,2,1
"Infrared Sauna Blanket Insert","Infrared Sauna","2025-11-04",5,585,-37.66,0,547.34,39.45,586.79,1,3
"(Z) Red Light Neck Enhancer","Comp","2025-11-04",1,0,0,0,0,0,0,1,0
"HigherDOSE Red Light Face Mask","Face & Neck","2025-11-04",9,4188,-382.85,-942.3,2862.85,183.72,3046.57,11,1
"(Z) HigherDOSE Red Light Face Mask","Comp","2025-11-04",5,0,0,0,0,0,0,4,1
"(Z) Soak Salt Mini","Body Care","2025-11-04",120,0,0,0,0,0,0,1,0
"(BLACK) Infrared Sauna Blanket - Replacement Cord","Replacement Cord","2025-11-04",3,50,0,0,50,3.05,53.05,1,2
"Red Light Face Mask and Neck Enhancer Combo","Face & Neck","2025-11-04",1,558,0,0,558,39.06,597.06,0,1
"(Z) Infrared Sauna Blanket","Comp","2025-11-04",7,0,0,0,0,0,0,6,1
"( Z) Full Body Red Light Mat","Red Light","2025-11-04",1,0,0,0,0,0,0,1,0
"Infrared Sauna Blanket","Infrared Sauna","2025-11-04",13,10879.05,-865.81,-579.52,9433.72,639.21,10072.93,11,3
"Turn Me on Kit","Rituals & Kits","2025-11-04",1,745,-74.5,0,670.5,48.61,719.11,1,0
"HigherDOSE Light-Activated Oxytocin Oil","Body Care","2025-11-04",6,450,-7.5,0,442.5,35.52,478.02,3,2
"Order Protection","Insurance","2025-11-04",3,49.13,0,0,49.13,0,49.13,3,0
"High Maintenance Cleaner","Tools & Accessories","2025-11-04",1,69,0,0,69,5.88,74.88,1,0
"PEMF Go Mat Starter Kit","Rituals & Kits","2025-11-04",2,1480,0,0,1480,99.9,1579.9,2,0
"(Z) HigherDOSE Mat Cover","Comp","2025-11-04",1,0,0,0,0,0,0,1,0
"HigherDOSE Mat Cover","Tools & Accessories","2025-11-04",1,79,-2.74,0,76.26,3.81,80.07,0,1
"(Z) HigherDOSE Endorphin Oil","Comp","2025-11-04",4,0,0,0,0,0,0,3,1
"(Z) HigherDOSE PEMF Pro Mat","Comp","2025-11-04",3,0,0,0,0,0,0,2,1
"Full Body Red Light Mat","Red Light","2025-11-04",6,7194,-401.31,0,6792.69,393.3,7185.99,5,1
"Microcurrent Body Sculptor Ritual Set","Body Care","2025-11-04",5,1995,-139.2,0,1855.8,139.13,1994.93,2,3
"(Z) Red Light Hat",,"2025-11-04",2,0,0,0,0,0,0,2,0
"PEMF Pro Mat Starter Kit","Rituals & Kits","2025-11-04",-1,0,0,-1319,-1319,-98.93,-1417.93,0,0
"(Z) SUPERCHARGE Copper Body Brush","Comp","2025-11-04",1,0,0,0,0,0,0,1,0
"Detox Drops","Lymphatic","2025-11-04",1,29,-2.9,0,26.1,1.89,27.99,1,0
"(Z) Infrared Sauna Blanket Insert ( All variants)","Comp","2025-11-04",4,0,0,0,0,0,0,4,0
"HigherDOSE Heat-Activated Endorphin Oil","Body Care","2025-11-04",7,525,-232.5,0,292.5,24.42,316.92,1,5
"Red Light Skin Starter Kit","Rituals & Kits","2025-11-04",2,1226,-61.3,0,1164.7,80,1244.7,2,0
"HigherDOSE PEMF Pro Mat","PEMF","2025-11-04",1,5259,-306.7,-3435,1517.3,93.02,1610.32,2,2
"GO Mat Replacement Cord - US/Canada","Replacement Cord","2025-11-04",2,50,0,0,50,3.51,53.51,0,2
"DailyDOSE Time-Marked Glass Water Bottle","Tools & Accessories","2025-11-04",1,39,-9.11,0,29.89,1.9,31.79,0,1
"(Z) Infrared PEMF Go Mat","Comp","2025-11-04",6,0,0,0,0,0,0,2,4
"SweatBand","Tools & Accessories","2025-11-04",5,245,-159.25,0,85.75,6.62,92.37,3,2
"(Z) Glow Serum","Comp","2025-11-04",3,0,0,0,0,0,0,3,0
"HigherDOSE Mat Cover","Tools & Accessories","2025-11-05",1,79,-79,0,0,0,0,0,1
"(Z) HigherDOSE Mat Cover","Comp","2025-11-05",1,0,0,0,0,0,0,0,1
"Recovery Bundle","HOLIDAY BUNDLE","2025-11-05",1,1870,-18.75,0,1851.25,190.68,2041.93,0,1
"PEMF Go Mat Starter Kit","Rituals & Kits","2025-11-05",1,740,0,0,740,44.4,784.4,1,0
"(TAN) Infrared Sauna Blanket - Replacement Cord","Replacement Cord","2025-11-05",2,50,0,0,50,4.13,54.13,1,1
"Full Body Red Light Mat","Red Light","2025-11-05",7,9592,-839.3,-959.2,7793.5,630.77,8424.27,5,3
"Microcurrent Body Sculptor Ritual Set","Body Care","2025-11-05",11,4797,-357.24,-319.2,4120.56,349.06,4469.62,6,4
"(Z) HigherDOSE PEMF Pro Mat","Comp","2025-11-05",4,0,0,0,0,0,0,1,3
"HigherDOSE Heat-Activated Endorphin Oil","Body Care","2025-11-05",3,225,-90,0,135,10.78,145.78,2,1
"Detox Drops","Lymphatic","2025-11-05",1,29,0,0,29,1.81,30.81,0,1
"Red Light Hat  - Replacement Parts","Replacement Cord","2025-11-05",1,0,0,0,0,0,0,1,0
"PEMF Pro Mat Starter Kit","Rituals & Kits","2025-11-05",4,5244,0,0,5244,367.08,5611.08,2,2
"(Z) Oxytocin Oil ( Full Size Sample)","Comp","2025-11-05",1,0,0,0,0,0,0,0,1
"SweatBand","Tools & Accessories","2025-11-05",-1,0,0,-49,-49,-4.05,-53.05,0,0
"GO Mat Replacement Cord - US/Canada","Replacement Cord","2025-11-05",3,50,0,0,50,2.13,52.13,0,3
"DailyDOSE Time-Marked Glass Water Bottle","Tools & Accessories","2025-11-05",2,78,0,0,78,4.88,82.88,0,1
"Red Light Skin Starter Kit","Rituals & Kits","2025-11-05",4,2452,0,0,2452,212.86,2664.86,4,0
"HigherDOSE PEMF Pro Mat","PEMF","2025-11-05",5,8086,-629.15,-1295,6161.85,445.13,6606.98,5,1
"HigherDOSE Serotonin Soak Salt","Body Care","2025-11-05",7,516.45,-47.28,-39,430.17,36.4,466.57,1,7
"PRO Mat Replacement Cord - US/Canada","Replacement Cord","2025-11-05",1,0,0,0,0,0,0,0,1
"Light-Activated Glow Serum","Face & Neck","2025-11-05",7,478.47,-45.32,0,433.15,41.49,474.64,5,2
"SUPERCHARGE Copper Body Brush","Body Care","2025-11-05",2,138,0,0,138,13.8,151.8,2,0
"Red Light Neck Enhancer","Face & Neck","2025-11-05",1,349,-34.9,0,314.1,24.35,338.45,0,1
"(Z) HigherDOSE Serotonin Soak Salt","Comp","2025-11-05",1,0,0,0,0,0,0,0,1
"Red Light Hat","Hair Care","2025-11-05",13,6685.07,-570.87,-853.1,5261.1,476.23,5737.33,14,1
"(Z) Body Sculptor Ritual Set","Body Sculptor","2025-11-05",1,0,0,0,0,0,0,0,1
"Infrared PEMF Go Mat","PEMF","2025-11-05",0,3672,-193.5,-3071.05,407.45,51.05,458.5,3,2
"Sauna Blanket Bag","Tools & Accessories","2025-11-05",1,99,-9.9,0,89.1,7.35,96.45,1,0
"Sauna Blanket Starter Kit","Rituals & Kits","2025-11-05",2,1648,0,0,1648,97.64,1745.64,1,1
"(Z) HIGH MAINTENANCE Cleaner","Comp","2025-11-05",1,0,0,0,0,0,0,0,1
"(BLACK) Infrared Sauna Blanket - Replacement Cord","Replacement Cord","2025-11-05",1,50,0,0,50,4.32,54.32,0,1
"(Z) Infrared Sauna Blanket","Comp","2025-11-05",3,0,0,0,0,0,0,1,2
"(Z) HigherDOSE Red Light Face Mask","Comp","2025-11-05",1,0,0,0,0,0,0,1,0
"Infrared Sauna Blanket Insert","Infrared Sauna","2025-11-05",1,89,0,0,89,8.68,97.68,1,0
"HigherDOSE Red Light Face Mask","Face & Neck","2025-11-05",15,5200.85,-483.48,0,4717.37,395.04,5112.41,14,1
"(Z) Red Light Neck Enhancer","Comp","2025-11-05",1,0,0,0,0,0,0,0,1
"Order Protection","Insurance","2025-11-05",4,200.6,0,0,200.6,0,200.6,3,1
"High Maintenance Cleaner","Tools & Accessories","2025-11-05",2,138,-6.9,0,131.1,11.97,143.07,1,1
