date,platform,spend,accounting_mode,attribution_model,attribution_window
2024-09-02,Google,11425.71,Cash snapshot,Platform reported,1
2024-09-02,Meta,44842.91,Cash snapshot,Platform reported,1
2024-09-02,ShareASale,4335.766172498201,Cash snapshot,Monthly allocation,1
2024-09-02,ShopMy,1049.481783547316,Cash snapshot,Monthly allocation,1
2024-09-02,Twitter,1246.0144773963393,Cash snapshot,Monthly allocation,1
2024-09-03,Awin,3129.5219387671914,Cash snapshot,Monthly allocation,1
2024-09-03,Google,9579.47,Cash snapshot,Platform reported,1
2024-09-03,Meta,51766.04,Cash snapshot,Platform reported,1
2024-09-03,ShareASale,4726.964817915387,Cash snapshot,Monthly allocation,1
2024-09-03,ShopMy,1144.1722801700078,Cash snapshot,Monthly allocation,1
2024-09-03,Twitter,1358.437324093996,Cash snapshot,Monthly allocation,1
2024-09-04,Awin,1055.7494398205577,Cash snapshot,Monthly allocation,1
2024-09-04,Google,3721.11,Cash snapshot,Platform reported,1
2024-09-04,Meta,16973.9,Cash snapshot,Platform reported,1
2024-09-04,ShareASale,1594.649456437922,Cash snapshot,Monthly allocation,1
2024-09-04,ShopMy,385.98842490413904,Cash snapshot,Monthly allocation,1
2024-09-04,Twitter,458.27109443704177,Cash snapshot,Monthly allocation,1
2024-09-05,Awin,587.6488827343096,Cash snapshot,Monthly allocation,1
2024-09-05,Google,3803.72,Cash snapshot,Platform reported,1
2024-09-05,Meta,7715.49,Cash snapshot,Platform reported,1
2024-09-05,ShareASale,887.6101999996266,Cash snapshot,Monthly allocation,1
2024-09-05,ShopMy,214.84801041603782,Cash snapshot,Monthly allocation,1
2024-09-05,Twitter,255.08182763623284,Cash snapshot,Monthly allocation,1
2024-09-06,Awin,465.7885715103691,Cash snapshot,Monthly allocation,1
2024-09-06,Google,2877.74,Cash snapshot,Platform reported,1
2024-09-06,Meta,6252.74,Cash snapshot,Platform reported,1
2024-09-06,ShareASale,703.5471337784961,Cash snapshot,Monthly allocation,1
2024-09-06,ShopMy,170.295138481148,Cash snapshot,Monthly allocation,1
2024-09-06,Twitter,202.18569898422473,Cash snapshot,Monthly allocation,1
2024-09-07,Awin,488.04066745791056,Cash snapshot,Monthly allocation,1
2024-09-07,Google,4013.1,Cash snapshot,Platform reported,1
2024-09-07,Meta,5553.57,Cash snapshot,Platform reported,1
2024-09-07,ShareASale,737.1576585573515,Cash snapshot,Monthly allocation,1
2024-09-07,ShopMy,178.43064027887303,Cash snapshot,Monthly allocation,1
2024-09-07,Twitter,211.84470705827223,Cash snapshot,Monthly allocation,1
2024-09-08,Awin,517.9296619206561,Cash snapshot,Monthly allocation,1
2024-09-08,Google,4152.45,Cash snapshot,Platform reported,1
2024-09-08,Meta,6000.11,Cash snapshot,Platform reported,1
2024-09-08,ShareASale,782.3032840019594,Cash snapshot,Monthly allocation,1
2024-09-08,ShopMy,189.35823868385498,Cash snapshot,Monthly allocation,1
2024-09-08,Twitter,224.81867766856513,Cash snapshot,Monthly allocation,1
2024-09-09,Awin,471.5996544086117,Cash snapshot,Monthly allocation,1
2024-09-09,Google,3344.85,Cash snapshot,Platform reported,1
2024-09-09,Meta,5899.54,Cash snapshot,Platform reported,1
2024-09-09,ShareASale,712.3244438442001,Cash snapshot,Monthly allocation,1
2024-09-09,ShopMy,172.41970577929527,Cash snapshot,Monthly allocation,1
2024-09-09,Twitter,204.70812638905917,Cash snapshot,Monthly allocation,1
2024-09-10,Awin,465.76204387357615,Cash snapshot,Monthly allocation,1
2024-09-10,Google,3318.56,Cash snapshot,Platform reported,1
2024-09-10,Meta,5811.4,Cash snapshot,Platform reported,1
2024-09-10,ShareASale,703.5070652925497,Cash snapshot,Monthly allocation,1
2024-09-10,ShopMy,170.2854398155784,Cash snapshot,Monthly allocation,1
2024-09-10,Twitter,202.1741840842992,Cash snapshot,Monthly allocation,1
2024-09-11,Awin,436.29698145265644,Cash snapshot,Monthly allocation,1
2024-09-11,Google,2745.39,Cash snapshot,Platform reported,1
2024-09-11,Meta,5806.99,Cash snapshot,Platform reported,1
2024-09-11,ShareASale,659.0017650752792,Cash snapshot,Monthly allocation,1
2024-09-11,ShopMy,159.51283354691108,Cash snapshot,Monthly allocation,1
2024-09-11,Twitter,189.38423043243114,Cash snapshot,Monthly allocation,1
2024-09-12,Awin,413.31639578703135,Cash snapshot,Monthly allocation,1
2024-09-12,Google,2404.4,Cash snapshot,Platform reported,1
2024-09-12,Meta,5697.51,Cash snapshot,Platform reported,1
2024-09-12,ShareASale,624.2908980285084,Cash snapshot,Monthly allocation,1
2024-09-12,ShopMy,151.1109914716201,Cash snapshot,Monthly allocation,1
2024-09-12,Twitter,179.4090054911987,Cash snapshot,Monthly allocation,1
2024-09-13,Awin,427.442362379283,Cash snapshot,Monthly allocation,1
2024-09-13,Google,2718.24,Cash snapshot,Platform reported,1
2024-09-13,Meta,5660.57,Cash snapshot,Platform reported,1
2024-09-13,ShareASale,645.6273667950209,Cash snapshot,Monthly allocation,1
2024-09-13,ShopMy,156.27553088744818,Cash snapshot,Monthly allocation,1
2024-09-13,Twitter,185.54068970152852,Cash snapshot,Monthly allocation,1
2024-09-14,Awin,441.41375447252943,Cash snapshot,Monthly allocation,1
2024-09-14,Google,2933.01,Cash snapshot,Platform reported,1
2024-09-14,Meta,5719.67,Cash snapshot,Platform reported,1
2024-09-14,ShareASale,666.7303595761142,Cash snapshot,Monthly allocation,1
2024-09-14,ShopMy,161.38355692505323,Cash snapshot,Monthly allocation,1
2024-09-14,Twitter,191.60527747575392,Cash snapshot,Monthly allocation,1
2024-09-15,Awin,434.11814420760385,Cash snapshot,Monthly allocation,1
2024-09-15,Google,2512.37,Cash snapshot,Platform reported,1
2024-09-15,Meta,5997.3,Cash snapshot,Platform reported,1
2024-09-15,ShareASale,655.7107553930194,Cash snapshot,Monthly allocation,1
2024-09-15,ShopMy,158.71623738060552,Cash snapshot,Monthly allocation,1
2024-09-15,Twitter,188.43845855585772,Cash snapshot,Monthly allocation,1
2024-09-16,Awin,443.16661908831054,Cash snapshot,Monthly allocation,1
2024-09-16,Google,2784.45,Cash snapshot,Platform reported,1
2024-09-16,Meta,5902.59,Cash snapshot,Platform reported,1
2024-09-16,ShareASale,669.37796183981,Cash snapshot,Monthly allocation,1
2024-09-16,ShopMy,162.0244149038465,Cash snapshot,Monthly allocation,1
2024-09-16,Twitter,192.3661466323698,Cash snapshot,Monthly allocation,1
2024-09-17,Awin,415.6615409089014,Cash snapshot,Monthly allocation,1
2024-09-17,Google,2323.1,Cash snapshot,Platform reported,1
2024-09-17,Meta,5824.78,Cash snapshot,Platform reported,1
2024-09-17,ShareASale,627.8331062957405,Cash snapshot,Monthly allocation,1
2024-09-17,ShopMy,151.96839081053528,Cash snapshot,Monthly allocation,1
2024-09-17,Twitter,180.4269669326897,Cash snapshot,Monthly allocation,1
2024-09-18,Awin,408.03331489034105,Cash snapshot,Monthly allocation,1
2024-09-18,Google,2214.55,Cash snapshot,Platform reported,1
2024-09-18,Meta,5783.8,Cash snapshot,Platform reported,1
2024-09-18,ShareASale,616.3111049427014,Cash snapshot,Monthly allocation,1
2024-09-18,ShopMy,149.17946492086838,Cash snapshot,Monthly allocation,1
2024-09-18,Twitter,177.1157688829584,Cash snapshot,Monthly allocation,1
2024-09-19,Awin,383.6641094679768,Cash snapshot,Monthly allocation,1
2024-09-19,Google,1806.61,Cash snapshot,Platform reported,1
2024-09-19,Meta,5714.05,Cash snapshot,Platform reported,1
2024-09-19,ShareASale,579.5028067661925,Cash snapshot,Monthly allocation,1
2024-09-19,ShopMy,140.26993500556716,Cash snapshot,Monthly allocation,1
2024-09-19,Twitter,166.5377832187026,Cash snapshot,Monthly allocation,1
2024-09-20,Awin,415.0289588007616,Cash snapshot,Monthly allocation,1
2024-09-20,Google,2335.72,Cash snapshot,Platform reported,1
2024-09-20,Meta,5799.76,Cash snapshot,Platform reported,1
2024-09-20,ShareASale,626.8776270154779,Cash snapshot,Monthly allocation,1
2024-09-20,ShopMy,151.7371149392595,Cash snapshot,Monthly allocation,1
2024-09-20,Twitter,180.15238085754316,Cash snapshot,Monthly allocation,1
2024-09-21,Awin,417.3521676075913,Cash snapshot,Monthly allocation,1
2024-09-21,Google,2286.36,Cash snapshot,Platform reported,1
2024-09-21,Meta,5894.66,Cash snapshot,Platform reported,1
2024-09-21,ShareASale,630.3867017270235,Cash snapshot,Monthly allocation,1
2024-09-21,ShopMy,152.58649422779982,Cash snapshot,Monthly allocation,1
2024-09-21,Twitter,181.1608203625573,Cash snapshot,Monthly allocation,1
2024-09-22,Awin,438.29573685563383,Cash snapshot,Monthly allocation,1
2024-09-22,Google,2503.05,Cash snapshot,Platform reported,1
2024-09-22,Meta,6088.51,Cash snapshot,Platform reported,1
2024-09-22,ShareASale,662.020771381787,Cash snapshot,Monthly allocation,1
2024-09-22,ShopMy,160.24359069502287,Cash snapshot,Monthly allocation,1
2024-09-22,Twitter,190.25183385374112,Cash snapshot,Monthly allocation,1
2024-09-23,Awin,435.9715077550813,Cash snapshot,Monthly allocation,1
2024-09-23,Google,2503.76,Cash snapshot,Platform reported,1
2024-09-23,Meta,6042.24,Cash snapshot,Platform reported,1
2024-09-23,ShareASale,658.510155574628,Cash snapshot,Monthly allocation,1
2024-09-23,ShopMy,159.39383838088372,Cash snapshot,Monthly allocation,1
2024-09-23,Twitter,189.24295146796058,Cash snapshot,Monthly allocation,1
2024-09-24,Awin,454.9382579151868,Cash snapshot,Monthly allocation,1
2024-09-24,Google,2971.8,Cash snapshot,Platform reported,1
2024-09-24,Meta,5945.99,Cash snapshot,Platform reported,1
2024-09-24,ShareASale,687.1583524785702,Cash snapshot,Monthly allocation,1
2024-09-24,ShopMy,166.32819775036987,Cash snapshot,Monthly allocation,1
2024-09-24,Twitter,197.47588347431127,Cash snapshot,Monthly allocation,1
2024-09-25,Awin,414.8544885741618,Cash snapshot,Monthly allocation,1
2024-09-25,Google,2435.38,Cash snapshot,Platform reported,1
2024-09-25,Meta,5696.68,Cash snapshot,Platform reported,1
2024-09-25,ShareASale,626.614099665599,Cash snapshot,Monthly allocation,1
2024-09-25,ShopMy,151.67332756185925,Cash snapshot,Monthly allocation,1
2024-09-25,Twitter,180.07664824649467,Cash snapshot,Monthly allocation,1
2024-09-26,Awin,396.7111154483608,Cash snapshot,Monthly allocation,1
2024-09-26,Google,2151.41,Cash snapshot,Platform reported,1
2024-09-26,Meta,5625.0,Cash snapshot,Platform reported,1
2024-09-26,ShareASale,599.2095669216116,Cash snapshot,Monthly allocation,1
2024-09-26,ShopMy,145.03999985063044,Cash snapshot,Monthly allocation,1
2024-09-26,Twitter,172.20112101860087,Cash snapshot,Monthly allocation,1
2024-09-27,Awin,380.7516810362265,Cash snapshot,Monthly allocation,1
2024-09-27,Google,1865.28,Cash snapshot,Platform reported,1
2024-09-27,Meta,5598.29,Cash snapshot,Platform reported,1
2024-09-27,ShareASale,575.1037493379506,Cash snapshot,Monthly allocation,1
2024-09-27,ShopMy,139.2051334337014,Cash snapshot,Monthly allocation,1
2024-09-27,Twitter,165.27358007111238,Cash snapshot,Monthly allocation,1
2024-09-28,Awin,381.75156888457656,Cash snapshot,Monthly allocation,1
2024-09-28,Google,1909.33,Cash snapshot,Platform reported,1
2024-09-28,Meta,5573.84,Cash snapshot,Platform reported,1
2024-09-28,ShareASale,576.614023039011,Cash snapshot,Monthly allocation,1
2024-09-28,ShopMy,139.57069852055668,Cash snapshot,Monthly allocation,1
2024-09-28,Twitter,165.70760322215054,Cash snapshot,Monthly allocation,1
2024-09-29,Awin,400.6917914078891,Cash snapshot,Monthly allocation,1
2024-09-29,Google,1900.35,Cash snapshot,Platform reported,1
2024-09-29,Meta,5954.09,Cash snapshot,Platform reported,1
2024-09-29,ShareASale,605.2221514570068,Cash snapshot,Monthly allocation,1
2024-09-29,ShopMy,146.49535922447322,Cash snapshot,Monthly allocation,1
2024-09-29,Twitter,173.92902032857572,Cash snapshot,Monthly allocation,1
2024-09-30,Awin,401.74575482354794,Cash snapshot,Monthly allocation,1
2024-09-30,Google,2068.15,Cash snapshot,Platform reported,1
2024-09-30,Meta,5806.95,Cash snapshot,Platform reported,1
2024-09-30,ShareASale,606.8141032255737,Cash snapshot,Monthly allocation,1
2024-09-30,ShopMy,146.8806946680666,Cash snapshot,Monthly allocation,1
2024-09-30,Twitter,174.38651616023125,Cash snapshot,Monthly allocation,1
2024-10-01,Awin,649.8849933939103,Cash snapshot,Monthly allocation,1
2024-10-01,Google,2260.6,Cash snapshot,Platform reported,1
2024-10-01,Meta,5743.07,Cash snapshot,Platform reported,1
2024-10-01,ShareASale,980.9437627386068,Cash snapshot,Monthly allocation,1
2024-10-01,ShopMy,194.72793844286954,Cash snapshot,Monthly allocation,1
2024-10-01,Twitter,161.75325112461232,Cash snapshot,Monthly allocation,1
2024-10-02,Awin,638.0064832000124,Cash snapshot,Monthly allocation,1
2024-10-02,Google,2173.57,Cash snapshot,Platform reported,1
2024-10-02,Meta,5683.81,Cash snapshot,Platform reported,1
2024-10-02,ShareASale,963.0142050418214,Cash snapshot,Monthly allocation,1
2024-10-02,ShopMy,191.168727466554,Cash snapshot,Monthly allocation,1
2024-10-02,Twitter,158.79674703248713,Cash snapshot,Monthly allocation,1
2024-10-03,Awin,637.102745292718,Cash snapshot,Monthly allocation,1
2024-10-03,Google,2235.13,Cash snapshot,Platform reported,1
2024-10-03,Meta,5611.12,Cash snapshot,Platform reported,1
2024-10-03,ShareASale,961.6500928183937,Cash snapshot,Monthly allocation,1
2024-10-03,ShopMy,190.8979364475753,Cash snapshot,Monthly allocation,1
2024-10-03,Twitter,158.57181101125974,Cash snapshot,Monthly allocation,1
2024-10-04,Awin,652.3014570166488,Cash snapshot,Monthly allocation,1
2024-10-04,Google,1934.81,Cash snapshot,Platform reported,1
2024-10-04,Meta,6098.62,Cash snapshot,Platform reported,1
2024-10-04,ShareASale,984.591200274025,Cash snapshot,Monthly allocation,1
2024-10-04,ShopMy,195.45199421329232,Cash snapshot,Monthly allocation,1
2024-10-04,Twitter,162.35469730536045,Cash snapshot,Monthly allocation,1
2024-10-05,Awin,686.3146440774315,Cash snapshot,Monthly allocation,1
2024-10-05,Google,2315.09,Cash snapshot,Platform reported,1
2024-10-05,Meta,6137.23,Cash snapshot,Platform reported,1
2024-10-05,ShareASale,1035.9310896964494,Cash snapshot,Monthly allocation,1
2024-10-05,ShopMy,205.64351711895105,Cash snapshot,Monthly allocation,1
2024-10-05,Twitter,170.82041607732242,Cash snapshot,Monthly allocation,1
2024-10-06,Awin,714.8518127673314,Cash snapshot,Monthly allocation,1
2024-10-06,Google,2283.45,Cash snapshot,Platform reported,1
2024-10-06,Meta,6520.32,Cash snapshot,Platform reported,1
2024-10-06,ShareASale,1079.0054150265148,Cash snapshot,Monthly allocation,1
2024-10-06,ShopMy,214.19423622228072,Cash snapshot,Monthly allocation,1
2024-10-06,Twitter,177.92318019775033,Cash snapshot,Monthly allocation,1
2024-10-07,Awin,713.0735683675339,Cash snapshot,Monthly allocation,1
2024-10-07,Google,2448.53,Cash snapshot,Platform reported,1
2024-10-07,Meta,6333.34,Cash snapshot,Platform reported,1
2024-10-07,ShareASale,1076.3213128079105,Cash snapshot,Monthly allocation,1
2024-10-07,ShopMy,213.6614129234817,Cash snapshot,Monthly allocation,1
2024-10-07,Twitter,177.48058371393364,Cash snapshot,Monthly allocation,1
2024-10-08,Awin,732.3102752513698,Cash snapshot,Monthly allocation,1
2024-10-08,Google,2370.89,Cash snapshot,Platform reported,1
2024-10-08,Meta,6647.89,Cash snapshot,Platform reported,1
2024-10-08,ShareASale,1105.3574158494407,Cash snapshot,Monthly allocation,1
2024-10-08,ShopMy,219.42539318459944,Cash snapshot,Monthly allocation,1
2024-10-08,Twitter,182.26850759434498,Cash snapshot,Monthly allocation,1
2024-10-09,Awin,505.76518665215497,Cash snapshot,Monthly allocation,1
2024-10-09,Google,1870.72,Cash snapshot,Platform reported,1
2024-10-09,Meta,4358.04,Cash snapshot,Platform reported,1
2024-10-09,ShareASale,763.4076956690774,Cash snapshot,Monthly allocation,1
2024-10-09,ShopMy,151.54467811084265,Cash snapshot,Monthly allocation,1
2024-10-09,Twitter,125.88252395150478,Cash snapshot,Monthly allocation,1
2024-10-10,Awin,495.4578650032835,Cash snapshot,Monthly allocation,1
2024-10-10,Google,1741.06,Cash snapshot,Platform reported,1
2024-10-10,Meta,4360.76,Cash snapshot,Platform reported,1
2024-10-10,ShareASale,747.8497077407847,Cash snapshot,Monthly allocation,1
2024-10-10,ShopMy,148.4562493642879,Cash snapshot,Monthly allocation,1
2024-10-10,Twitter,123.31708113617651,Cash snapshot,Monthly allocation,1
2024-10-11,Awin,499.5096638868402,Cash snapshot,Monthly allocation,1
2024-10-11,Google,1933.01,Cash snapshot,Platform reported,1
2024-10-11,Meta,4218.71,Cash snapshot,Platform reported,1
2024-10-11,ShareASale,753.9655388233575,Cash snapshot,Monthly allocation,1
2024-10-11,ShopMy,149.67030793095785,Cash snapshot,Monthly allocation,1
2024-10-11,Twitter,124.32555440295515,Cash snapshot,Monthly allocation,1
2024-10-12,Awin,475.75020754781167,Cash snapshot,Monthly allocation,1
2024-10-12,Google,1638.11,Cash snapshot,Platform reported,1
2024-10-12,Meta,4221.0,Cash snapshot,Platform reported,1
2024-10-12,ShareASale,718.1027465774323,Cash snapshot,Monthly allocation,1
2024-10-12,ShopMy,142.5511560833969,Cash snapshot,Monthly allocation,1
2024-10-12,Twitter,118.4119399221516,Cash snapshot,Monthly allocation,1
2024-10-13,Awin,522.3012356027825,Cash snapshot,Monthly allocation,1
2024-10-13,Google,1837.93,Cash snapshot,Platform reported,1
2024-10-13,Meta,4594.48,Cash snapshot,Platform reported,1
2024-10-13,ShareASale,788.3673950671931,Cash snapshot,Monthly allocation,1
2024-10-13,ShopMy,156.49944819305372,Cash snapshot,Monthly allocation,1
2024-10-13,Twitter,129.99826705329772,Cash snapshot,Monthly allocation,1
2024-10-14,Awin,535.3554982582817,Cash snapshot,Monthly allocation,1
2024-10-14,Google,2070.01,Cash snapshot,Platform reported,1
2024-10-14,Meta,4523.17,Cash snapshot,Platform reported,1
2024-10-14,ShareASale,808.071646833631,Cash snapshot,Monthly allocation,1
2024-10-14,ShopMy,160.41095512218251,Cash snapshot,Monthly allocation,1
2024-10-14,Twitter,133.24741028175467,Cash snapshot,Monthly allocation,1
2024-10-15,Awin,525.9202471506808,Cash snapshot,Monthly allocation,1
2024-10-15,Google,2063.39,Cash snapshot,Platform reported,1
2024-10-15,Meta,4413.59,Cash snapshot,Platform reported,1
2024-10-15,ShareASale,793.8299720481606,Cash snapshot,Monthly allocation,1
2024-10-15,ShopMy,157.58382876051826,Cash snapshot,Monthly allocation,1
2024-10-15,Twitter,130.89902163246254,Cash snapshot,Monthly allocation,1
2024-10-16,Awin,505.651508927967,Cash snapshot,Monthly allocation,1
2024-10-16,Google,1787.57,Cash snapshot,Platform reported,1
2024-10-16,Meta,4439.79,Cash snapshot,Platform reported,1
2024-10-16,ShareASale,763.2361092258789,Cash snapshot,Monthly allocation,1
2024-10-16,ShopMy,151.5106163474491,Cash snapshot,Monthly allocation,1
2024-10-16,Twitter,125.85423011235666,Cash snapshot,Monthly allocation,1
2024-10-17,Awin,518.380166102042,Cash snapshot,Monthly allocation,1
2024-10-17,Google,1970.82,Cash snapshot,Platform reported,1
2024-10-17,Meta,4413.3,Cash snapshot,Platform reported,1
2024-10-17,ShareASale,782.4488883942984,Cash snapshot,Monthly allocation,1
2024-10-17,ShopMy,155.3245606542864,Cash snapshot,Monthly allocation,1
2024-10-17,Twitter,129.0223317015394,Cash snapshot,Monthly allocation,1
2024-10-18,Awin,446.3044290481525,Cash snapshot,Monthly allocation,1
2024-10-18,Google,1856.86,Cash snapshot,Platform reported,1
2024-10-18,Meta,3639.61,Cash snapshot,Platform reported,1
2024-10-18,ShareASale,673.6569553192311,Cash snapshot,Monthly allocation,1
2024-10-18,ShopMy,133.72818617122886,Cash snapshot,Monthly allocation,1
2024-10-18,Twitter,111.08302718739002,Cash snapshot,Monthly allocation,1
2024-10-19,Awin,569.7064705566515,Cash snapshot,Monthly allocation,1
2024-10-19,Google,1891.79,Cash snapshot,Platform reported,1
2024-10-19,Meta,5124.44,Cash snapshot,Platform reported,1
2024-10-19,ShareASale,859.9213931158449,Cash snapshot,Monthly allocation,1
2024-10-19,ShopMy,170.70369012478207,Cash snapshot,Monthly allocation,1
2024-10-19,Twitter,141.7972021757567,Cash snapshot,Monthly allocation,1
2024-10-20,Awin,545.7805575500622,Cash snapshot,Monthly allocation,1
2024-10-20,Google,1982.22,Cash snapshot,Platform reported,1
2024-10-20,Meta,4739.35,Cash snapshot,Platform reported,1
2024-10-20,ShareASale,823.8073492923793,Cash snapshot,Monthly allocation,1
2024-10-20,ShopMy,163.5346621236806,Cash snapshot,Monthly allocation,1
2024-10-20,Twitter,135.8421574304863,Cash snapshot,Monthly allocation,1
2024-10-21,Awin,568.3528936550706,Cash snapshot,Monthly allocation,1
2024-10-21,Google,1906.94,Cash snapshot,Platform reported,1
2024-10-21,Meta,5092.62,Cash snapshot,Platform reported,1
2024-10-21,ShareASale,857.8782888243321,Cash snapshot,Monthly allocation,1
2024-10-21,ShopMy,170.2981118420889,Cash snapshot,Monthly allocation,1
2024-10-21,Twitter,141.46030339104325,Cash snapshot,Monthly allocation,1
2024-10-22,Awin,560.2549797741666,Cash snapshot,Monthly allocation,1
2024-10-22,Google,2101.28,Cash snapshot,Platform reported,1
2024-10-22,Meta,4798.55,Cash snapshot,Platform reported,1
2024-10-22,ShareASale,845.6552059813462,Cash snapshot,Monthly allocation,1
2024-10-22,ShopMy,167.8716977969187,Cash snapshot,Monthly allocation,1
2024-10-22,Twitter,139.4447715494434,Cash snapshot,Monthly allocation,1
2024-10-23,Awin,597.6387113571225,Cash snapshot,Monthly allocation,1
2024-10-23,Google,2089.94,Cash snapshot,Platform reported,1
2024-10-23,Meta,5270.29,Cash snapshot,Platform reported,1
2024-10-23,ShareASale,902.0826334446042,Cash snapshot,Monthly allocation,1
2024-10-23,ShopMy,179.07315198719604,Cash snapshot,Monthly allocation,1
2024-10-23,Twitter,148.74940265214647,Cash snapshot,Monthly allocation,1
2024-10-24,Awin,620.1119854453386,Cash snapshot,Monthly allocation,1
2024-10-24,Google,2118.67,Cash snapshot,Platform reported,1
2024-10-24,Meta,5518.33,Cash snapshot,Platform reported,1
2024-10-24,ShareASale,936.0040476474843,Cash snapshot,Monthly allocation,1
2024-10-24,ShopMy,185.80691931179007,Cash snapshot,Monthly allocation,1
2024-10-24,Twitter,154.34289255287442,Cash snapshot,Monthly allocation,1
2024-10-25,Awin,604.2734305309785,Cash snapshot,Monthly allocation,1
2024-10-25,Google,1992.03,Cash snapshot,Platform reported,1
2024-10-25,Meta,5449.91,Cash snapshot,Platform reported,1
2024-10-25,ShareASale,912.097153640136,Cash snapshot,Monthly allocation,1
2024-10-25,ShopMy,181.06114247782935,Cash snapshot,Monthly allocation,1
2024-10-25,Twitter,150.40075236414012,Cash snapshot,Monthly allocation,1
2024-10-26,Awin,612.8463549022395,Cash snapshot,Monthly allocation,1
2024-10-26,Google,2102.5,Cash snapshot,Platform reported,1
2024-10-26,Meta,5445.02,Cash snapshot,Platform reported,1
2024-10-26,ShareASale,925.0372226922012,Cash snapshot,Monthly allocation,1
2024-10-26,ShopMy,183.6298860343226,Cash snapshot,Monthly allocation,1
2024-10-26,Twitter,152.53451203360882,Cash snapshot,Monthly allocation,1
2024-10-27,Awin,668.1010367112873,Cash snapshot,Monthly allocation,1
2024-10-27,Google,2448.61,Cash snapshot,Platform reported,1
2024-10-27,Meta,5779.4,Cash snapshot,Platform reported,1
2024-10-27,ShareASale,1008.4392646437052,Cash snapshot,Monthly allocation,1
2024-10-27,ShopMy,200.18609272837523,Cash snapshot,Monthly allocation,1
2024-10-27,Twitter,166.28713674924396,Cash snapshot,Monthly allocation,1
2024-10-28,Awin,607.2850782382154,Cash snapshot,Monthly allocation,1
2024-10-28,Google,2130.81,Cash snapshot,Platform reported,1
2024-10-28,Meta,5348.22,Cash snapshot,Platform reported,1
2024-10-28,ShareASale,916.6429687674432,Cash snapshot,Monthly allocation,1
2024-10-28,ShopMy,181.96353590944835,Cash snapshot,Monthly allocation,1
2024-10-28,Twitter,151.15033700271366,Cash snapshot,Monthly allocation,1
2024-10-29,Awin,623.3347489260674,Cash snapshot,Monthly allocation,1
2024-10-29,Google,2043.97,Cash snapshot,Platform reported,1
2024-10-29,Meta,5632.72,Cash snapshot,Platform reported,1
2024-10-29,ShareASale,940.86852331216,Cash snapshot,Monthly allocation,1
2024-10-29,ShopMy,186.77257030399707,Cash snapshot,Monthly allocation,1
2024-10-29,Twitter,155.14502289272298,Cash snapshot,Monthly allocation,1
2024-10-30,Awin,675.1149522936845,Cash snapshot,Monthly allocation,1
2024-10-30,Google,1856.91,Cash snapshot,Platform reported,1
2024-10-30,Meta,6457.48,Cash snapshot,Platform reported,1
2024-10-30,ShareASale,1019.0261481890487,Cash snapshot,Monthly allocation,1
2024-10-30,ShopMy,202.28770352975695,Cash snapshot,Monthly allocation,1
2024-10-30,Twitter,168.0328666246816,Cash snapshot,Monthly allocation,1
2024-10-31,Awin,621.9568125121605,Cash snapshot,Monthly allocation,1
2024-10-31,Google,1730.62,Cash snapshot,Platform reported,1
2024-10-31,Meta,5929.1,Cash snapshot,Platform reported,1
2024-10-31,ShareASale,938.7886504971046,Cash snapshot,Monthly allocation,1
2024-10-31,ShopMy,186.35969307200529,Cash snapshot,Monthly allocation,1
2024-10-31,Twitter,154.8020611424778,Cash snapshot,Monthly allocation,1
2024-11-01,Awin,1110.9225029998174,Cash snapshot,Monthly allocation,1
2024-11-01,Google,2108.21,Cash snapshot,Platform reported,1
2024-11-01,Meta,6693.96,Cash snapshot,Platform reported,1
2024-11-01,Pinterest,97.31917857056608,Cash snapshot,Monthly allocation,1
2024-11-01,ShareASale,225.71513532381212,Cash snapshot,Monthly allocation,1
2024-11-01,ShopMy,280.3868107531155,Cash snapshot,Monthly allocation,1
2024-11-01,TikTok,190.58860340562822,Cash snapshot,Monthly allocation,1
2024-11-02,Awin,959.8465234923958,Cash snapshot,Monthly allocation,1
2024-11-02,Google,2224.41,Cash snapshot,Platform reported,1
2024-11-02,Meta,5380.74,Cash snapshot,Platform reported,1
2024-11-02,Pinterest,84.0846008320608,Cash snapshot,Monthly allocation,1
2024-11-02,ShareASale,195.01980323123612,Cash snapshot,Monthly allocation,1
2024-11-02,ShopMy,242.2565973844014,Cash snapshot,Monthly allocation,1
2024-11-02,TikTok,164.67017987499824,Cash snapshot,Monthly allocation,1
2024-11-03,Awin,1204.0731081987678,Cash snapshot,Monthly allocation,1
2024-11-03,Google,2211.75,Cash snapshot,Platform reported,1
2024-11-03,Meta,7328.48,Cash snapshot,Platform reported,1
2024-11-03,Pinterest,105.47937008422599,Cash snapshot,Monthly allocation,1
2024-11-03,ShareASale,244.6412993012282,Cash snapshot,Monthly allocation,1
2024-11-03,ShopMy,303.8971825755689,Cash snapshot,Monthly allocation,1
2024-11-03,TikTok,206.5694154814638,Cash snapshot,Monthly allocation,1
2024-11-04,Awin,1293.138293390822,Cash snapshot,Monthly allocation,1
2024-11-04,Google,2729.75,Cash snapshot,Platform reported,1
2024-11-04,Meta,7516.17,Cash snapshot,Platform reported,1
2024-11-04,Pinterest,113.28167009950211,Cash snapshot,Monthly allocation,1
2024-11-04,ShareASale,262.7373953601161,Cash snapshot,Monthly allocation,1
2024-11-04,ShopMy,326.37643126996653,Cash snapshot,Monthly allocation,1
2024-11-04,TikTok,221.8493375390153,Cash snapshot,Monthly allocation,1
